CustomerID,Age,Gender,PolicyType,PolicyStartDate,PolicyEndDate,PremiumAmount,ClaimsMade,CustomerSatisfactionScore,Region
7968,37,Female,Home,12/10/2023,12/10/2024 0:00,1261.65,4,4,West
7969,62,Male,Motor,10/11/2020,10/11/2023 0:00,321.79,0,10,West
7970,18,Female,Home,16/06/2024,16/06/2026 0:00,1332.13,0,5,South
7971,39,Male,Motor,16/05/2021,,299.87,5,10,East
7972,47,Female,Auto,08/12/2021,08/12/2022 0:00,1221.6,2,4,East
7973,64,Female,Motor,18/11/2023,,1107.2,1,8,East
7974,69,Male,Motor,02/05/2020,02/05/2022 0:00,1406.18,3,2,West
7975,46,Male,Motor,15/10/2020,,1078.55,4,5,East
7976,57,Female,Auto,07/06/2023,,907.02,4,5,South
7977,27,Female,Auto,11/05/2021,11/05/2022 0:00,475.47,3,3,West
7978,67,Female,Home,01/07/2022,01/07/2024 0:00,807.59,0,5,South
7979,69,Male,Auto,31/07/2022,31/07/2023 0:00,578.79,3,4,South
7980,69,Male,Motor,20/07/2021,20/07/2024 0:00,390.42,0,7,North
7981,50,Female,Motor,19/04/2020,,532.69,2,6,East
7982,39,Female,Auto,01/05/2021,01/05/2023 0:00,575.94,5,10,North
7983,54,Female,Motor,23/05/2020,23/05/2021 0:00,725.15,2,5,West
7984,40,Female,Motor,18/12/2020,18/12/2021 0:00,352.71,3,2,South
7985,64,Female,Motor,30/09/2023,,1030.46,1,3,North
7986,54,Female,Motor,30/06/2022,,1251.33,2,5,East
7987,41,Male,Motor,26/01/2024,26/01/2025 0:00,1391.62,0,1,South
7988,,Female,Motor,08/06/2022,,351.67,1,5,South
7989,51,Female,Motor,13/08/2022,13/08/2025 0:00,1004.87,2,5,East
7990,23,Female,Home,23/02/2023,23/02/2025 0:00,436.11,0,2,North
7991,67,Male,Auto,29/12/2020,29/12/2021 0:00,836.84,5,6,North
7992,32,Female,Home,21/02/2021,21/02/2022 0:00,614.62,1,7,North
7993,44,Male,Motor,12/08/2021,12/08/2024 0:00,988.41,3,7,West
7994,39,Male,Home,31/03/2022,31/03/2024 0:00,1283.18,4,9,South
7995,33,Female,Motor,31/08/2022,31/08/2023 0:00,733.15,5,3,West
7996,31,Male,Motor,06/09/2021,06/09/2022 0:00,1116.22,3,4,South
7997,22,Male,Motor,07/04/2022,07/04/2025 0:00,1264.98,2,6,East
7998,47,Male,Motor,02/10/2020,02/10/2021 0:00,585.25,3,9,South
7999,61,Male,Home,24/11/2021,24/11/2024 0:00,1307.83,1,7,West
8000,27,Male,Auto,30/04/2021,30/04/2022 0:00,293.97,1,10,South
8001,58,Male,Motor,18/02/2023,,1480.36,5,1,West
8002,54,Male,Motor,08/12/2021,,1029.26,1,10,East
8003,24,Male,Home,27/01/2024,27/01/2025 0:00,1360.04,2,8,South
8004,28,Male,Motor,09/01/2021,09/01/2023 0:00,1180.01,4,4,West
8005,62,Male,Home,19/07/2024,19/07/2026 0:00,1484.57,1,9,East
8006,33,Female,Auto,05/02/2023,05/02/2025 0:00,923.33,4,9,North
8007,,Male,Auto,18/01/2021,18/01/2022 0:00,1026.83,5,2,North
8008,20,Male,Auto,01/11/2021,01/11/2022 0:00,429.17,3,5,South
8009,25,Male,Motor,21/05/2020,,985.81,5,9,East
8010,59,Male,Motor,11/05/2024,,1249.9,4,1,South
8011,24,Female,Motor,19/09/2021,19/09/2022 0:00,921.76,3,6,East
8012,21,Male,Motor,27/10/2022,27/10/2023 0:00,975.13,4,5,West
8013,67,Female,Motor,20/01/2022,,275.07,4,,West
8014,19,Male,Motor,19/08/2021,,339.11,2,10,East
8015,46,Male,Motor,01/05/2021,,1249.64,4,7,South
8016,54,Female,Motor,04/09/2020,04/09/2023 0:00,778.39,0,10,North
8017,44,Male,Motor,25/05/2020,,1301.23,,5,North
8018,52,Male,Auto,26/09/2021,26/09/2024 0:00,442.3,0,10,East
8019,61,Female,Motor,06/08/2024,,1429.3,5,,East
8020,20,Male,Motor,11/09/2020,,1442.58,3,3,North
8021,46,Male,Home,02/12/2019,02/12/2020 0:00,591.37,2,5,North
8022,62,Male,Motor,15/09/2024,,876.37,4,5,South
8023,25,Male,Home,12/05/2023,12/05/2026 0:00,588.31,1,4,South
8024,23,Female,Auto,25/01/2024,,1377.69,1,5,South
8025,35,Female,Home,28/05/2024,28/05/2025 0:00,1250.19,5,10,West
8026,37,Male,Motor,29/12/2021,,791.12,2,1,East
8027,44,Female,Home,03/09/2024,03/09/2025 0:00,1008.43,1,7,East
8028,42,Male,Auto,30/09/2021,30/09/2024 0:00,976.13,0,4,South
8029,21,Male,Motor,01/03/2024,01/03/2025 0:00,335.59,3,4,North
8030,35,Female,Motor,20/11/2023,,673.68,4,5,South
8031,57,Female,Motor,22/08/2022,22/08/2023 0:00,1033.47,0,10,South
8032,41,,Motor,08/04/2022,08/04/2025 0:00,761.39,5,10,North
8033,48,Male,Home,07/10/2019,07/10/2020 0:00,1200.08,2,1,North
8034,53,Male,Motor,10/06/2024,,1404.57,0,3,South
8035,67,Female,Home,18/04/2023,18/04/2024 0:00,487.35,1,7,West
8036,53,Male,Auto,17/07/2020,,729.16,2,1,East
8037,63,Male,Home,20/10/2021,20/10/2023 0:00,627.42,5,6,South
8038,69,Male,Motor,18/02/2023,,1240.79,5,3,South
8039,47,Female,Motor,12/09/2023,12/09/2025 0:00,1141.03,2,6,South
8040,20,Male,Motor,30/12/2022,,446.61,4,5,West
8041,42,Male,Auto,25/10/2021,25/10/2023 0:00,1358.71,0,6,South
8042,45,Male,Motor,20/03/2021,20/03/2023 0:00,371.42,4,1,East
8043,60,Male,Auto,19/08/2020,19/08/2022 0:00,1407.17,0,7,South
8044,69,Male,Motor,22/09/2021,22/09/2022 0:00,316.21,4,1,West
8045,45,Male,Home,16/12/2019,16/12/2022 0:00,774.17,1,2,South
8046,45,Male,Home,07/12/2022,07/12/2023 0:00,1404.97,2,7,South
8047,31,Male,Home,28/10/2023,28/10/2024 0:00,1351.2,0,5,West
8048,51,Male,Motor,18/07/2022,18/07/2025 0:00,666.42,3,10,East
8049,26,Female,Auto,04/02/2024,04/02/2025 0:00,invalid,5,7,East
8050,64,Male,Motor,05/09/2023,05/09/2026 0:00,731.97,5,2,East
8051,55,Male,Motor,20/01/2024,20/01/2025 0:00,586.08,5,8,North
8052,70,Male,Home,06/05/2020,06/05/2022 0:00,1022.36,2,4,West
8053,36,Female,Home,06/12/2021,06/12/2024 0:00,1492.28,3,8,North
8054,62,Male,Motor,15/09/2024,15/09/2025 0:00,812.73,3,3,South
8055,36,Male,Home,07/03/2020,07/03/2023 0:00,1032.33,2,1,North
8056,35,Female,Home,15/01/2023,15/01/2024 0:00,949,1,1,North
8057,18,Female,Motor,19/03/2021,19/03/2022 0:00,920.71,3,10,South
8058,60,Female,Home,29/07/2022,29/07/2024 0:00,556.05,4,7,East
8059,50,Female,Motor,31/05/2024,,1199.46,3,1,East
8060,57,Female,Auto,12/02/2020,12/02/2023 0:00,1422.85,4,1,West
8061,40,Female,Motor,19/01/2023,19/01/2024 0:00,1060.91,3,1,South
8062,56,Female,Auto,15/09/2024,15/09/2026 0:00,935.24,2,7,West
8063,56,Male,Motor,14/04/2024,,1330.67,2,9,West
8064,39,Male,Motor,07/06/2022,07/06/2023 0:00,1022.25,4,4,East
8065,68,Female,Auto,15/12/2023,15/12/2024 0:00,1136.23,4,6,South
8066,42,Male,Auto,18/12/2019,18/12/2022 0:00,1377.85,0,3,South
8067,21,Male,Home,22/02/2021,22/02/2022 0:00,1215.71,3,8,North
8068,25,Male,Motor,22/08/2021,,627.32,2,6,West
8069,43,Female,Motor,27/11/2021,,647.86,2,,South
8070,58,Female,Motor,28/10/2022,28/10/2024 0:00,909.75,1,8,North
8071,,Male,Home,09/04/2021,09/04/2024 0:00,734.99,2,2,South
8072,54,Female,Motor,19/06/2022,,761.57,0,1,South
8073,46,Male,Motor,25/03/2020,,1465.85,4,1,West
8074,32,Male,Auto,22/10/2023,22/10/2024 0:00,802.31,0,6,West
8075,53,Female,Home,06/10/2020,06/10/2021 0:00,955.44,0,5,West
8076,33,Female,Motor,18/12/2019,18/12/2020 0:00,1235.93,3,,East
8077,27,Male,Home,14/05/2023,14/05/2025 0:00,1435.45,1,2,West
8078,64,Female,Home,09/11/2023,09/11/2024 0:00,977.06,5,8,West
8079,44,Male,Auto,05/03/2020,05/03/2021 0:00,499.61,4,4,West
8080,38,Male,Motor,06/10/2022,,256.05,5,3,North
8081,37,Male,Auto,25/09/2019,25/09/2022 0:00,394.82,3,5,North
8082,42,Female,Motor,06/05/2024,,1338.77,3,1,East
8083,64,Female,Motor,19/11/2023,19/11/2025 0:00,604.8,,4,North
8084,59,Male,Home,21/02/2024,21/02/2025 0:00,879.06,0,3,East
8085,28,Male,Home,24/08/2020,24/08/2022 0:00,930.9,3,4,North
8086,56,Female,Motor,15/02/2021,15/02/2022 0:00,528.92,3,8,South
8087,44,Male,Motor,24/12/2023,,971.43,2,2,West
8088,19,Male,Home,08/09/2022,08/09/2024 0:00,401.54,5,4,South
8089,46,Male,Motor,20/03/2024,,916.57,0,3,South
8090,66,Female,Motor,01/12/2021,,905.79,4,8,North
8091,45,Male,Motor,25/10/2019,25/10/2020 0:00,817.63,5,4,West
8092,63,Male,Motor,28/07/2023,,518.94,0,4,North
8093,62,Male,Auto,26/11/2021,26/11/2024 0:00,1320.79,2,2,North
8094,25,Female,Motor,30/05/2021,,681.35,1,10,East
8095,70,Female,Motor,29/10/2023,29/10/2025 0:00,767.77,2,6,East
8096,65,Male,Home,19/10/2019,19/10/2021 0:00,1005.73,0,7,North
8097,22,Male,Motor,25/07/2021,25/07/2024 0:00,423,3,8,South
8098,38,Male,Auto,10/09/2022,10/09/2025 0:00,495.02,2,9,West
8099,62,Male,Auto,01/12/2020,01/12/2022 0:00,893.26,0,,South
8100,20,Female,Home,04/04/2023,04/04/2024 0:00,1091.04,5,8,South
8101,26,Male,Auto,07/02/2024,07/02/2027 0:00,1193.17,4,8,East
8102,35,Male,Motor,19/10/2022,,301.32,0,10,South
8103,48,Female,Home,16/09/2022,16/09/2025 0:00,817.8,4,6,South
8104,27,,Motor,10/08/2020,,1144.53,0,9,South
8105,36,Female,Auto,18/06/2023,18/06/2026 0:00,1051.57,5,,North
8106,33,Male,Motor,25/03/2020,,1444.38,0,7,East
8107,65,Male,Motor,09/01/2021,,859.73,3,1,West
8108,67,Female,Auto,06/06/2020,06/06/2021 0:00,1021.11,0,5,South
8109,22,Female,Motor,04/12/2020,,991.22,1,9,North
8110,18,Female,Auto,27/07/2024,27/07/2026 0:00,659.32,3,3,East
8111,47,Female,Motor,10/11/2020,,328.25,2,7,North
8112,41,Male,Auto,13/12/2022,13/12/2025 0:00,1309.76,2,3,South
8113,34,Male,Auto,19/08/2022,,1310.23,2,6,North
8114,55,Male,Motor,20/02/2022,,951.04,5,7,North
8115,68,Female,Auto,29/06/2023,29/06/2025 0:00,776.05,4,8,West
8116,68,Female,Home,09/06/2022,09/06/2024 0:00,605.51,5,1,West
8117,30,,Motor,03/10/2023,,1442.2,2,6,West
8118,47,Male,Motor,03/01/2021,03/01/2022 0:00,920.21,5,2,West
8119,21,Female,Motor,15/05/2021,,471.81,3,10,West
8120,56,Female,Motor,14/08/2022,14/08/2025 0:00,529.09,0,7,West
8121,68,Female,Home,07/04/2024,07/04/2026 0:00,1492.93,4,5,West
8122,32,Female,Motor,03/07/2022,03/07/2025 0:00,794.28,1,5,North
8123,28,Female,Motor,06/04/2021,06/04/2024 0:00,731.2,2,7,South
8124,69,Male,Auto,09/07/2023,09/07/2024 0:00,1027.51,3,2,South
8125,39,Male,Motor,30/12/2020,30/12/2022 0:00,1443.95,0,4,West
8126,24,Female,Motor,20/06/2021,,726.72,2,4,West
8127,31,Male,Motor,18/10/2021,18/10/2022 0:00,516.44,0,6,East
8128,41,Male,Motor,09/08/2020,,1341.06,2,10,South
8129,53,Female,Home,23/06/2020,23/06/2023 0:00,1246.77,1,1,West
8130,54,Male,Home,04/06/2022,04/06/2025 0:00,1353.29,4,6,North
8131,24,Female,Home,17/07/2020,17/07/2022 0:00,1099.42,2,7,East
8132,37,Male,Motor,26/01/2024,,1362.37,4,2,North
8133,41,Male,Home,11/01/2023,11/01/2026 0:00,820.49,1,5,South
8134,49,Female,Motor,01/10/2021,01/10/2023 0:00,684.92,3,1,North
8135,68,Female,Motor,26/12/2022,,657.2,2,6,West
8136,27,Female,Motor,06/04/2020,,1365.68,0,6,North
8137,48,Female,Home,08/05/2020,08/05/2022 0:00,1114.66,0,4,West
8138,30,Female,Home,04/02/2023,04/02/2025 0:00,1131.9,1,5,West
8139,,Male,Auto,28/12/2023,,876.47,2,7,South
8140,37,Male,Auto,08/07/2020,08/07/2021 0:00,1085.42,0,1,South
8141,43,Male,Motor,24/07/2024,,627.57,4,4,North
8142,54,Male,Auto,09/07/2021,09/07/2023 0:00,379.94,0,6,East
8143,43,Male,Home,01/10/2022,01/10/2023 0:00,987.96,4,3,West
8144,55,Female,Home,19/10/2022,19/10/2025 0:00,508.11,5,4,East
8145,65,Female,Motor,07/06/2022,07/06/2024 0:00,1366.45,3,3,West
8146,59,Male,Home,21/06/2021,21/06/2024 0:00,778.99,1,4,East
8147,66,Male,Home,05/05/2020,05/05/2022 0:00,441.19,2,5,East
8148,65,Female,Home,27/06/2023,27/06/2026 0:00,578.28,,1,North
8149,19,Female,Home,01/06/2023,01/06/2024 0:00,694.19,4,6,South
8150,24,Female,Motor,24/01/2021,24/01/2023 0:00,831.52,3,7,North
8151,39,Female,Motor,18/09/2022,,1263.38,3,10,West
8152,38,Female,Auto,31/12/2020,31/12/2023 0:00,296.67,1,8,South
8153,56,Female,Motor,17/03/2020,,1091.92,3,6,West
8154,32,Male,Home,27/11/2022,27/11/2023 0:00,489.23,4,1,West
8155,54,Male,Motor,22/04/2021,,403.1,5,5,West
8156,47,Female,Home,29/06/2021,29/06/2023 0:00,1016.55,4,6,South
8157,31,Female,Auto,16/05/2021,16/05/2022 0:00,1315.14,2,1,North
8158,48,Female,Motor,21/07/2023,,1004.66,3,4,East
8159,35,Female,Motor,01/08/2021,,352.61,2,10,South
8160,40,Male,Motor,21/08/2021,,1003,2,3,South
8161,59,Male,Auto,15/05/2022,15/05/2023 0:00,534.65,3,1,South
8162,29,Male,Motor,09/02/2021,,926.08,5,4,West
8163,35,,Motor,12/08/2020,,1390.94,2,1,West
8164,41,Male,Motor,18/04/2020,,618.51,4,5,West
8165,39,Male,Motor,27/04/2022,27/04/2024 0:00,945.53,1,1,East
8166,29,Female,Motor,13/08/2022,,621.06,3,2,North
8167,31,Male,Motor,11/02/2023,,837.61,2,7,East
8168,51,Female,Auto,09/08/2023,,688.38,0,10,East
8169,68,Male,Motor,10/03/2024,,724.52,4,3,North
8170,41,Male,Motor,17/01/2020,17/01/2023 0:00,295.81,1,4,West
8171,26,Male,Motor,23/08/2023,,1360.7,2,10,East
8172,40,Female,Home,08/10/2020,08/10/2022 0:00,764.54,3,5,South
8173,26,Male,Auto,05/12/2023,05/12/2025 0:00,1233.08,1,4,North
8174,32,Male,Motor,01/03/2022,,634.29,4,3,West
8175,32,Male,Motor,19/03/2020,19/03/2023 0:00,616.23,1,4,West
8176,26,Male,Auto,15/12/2023,15/12/2025 0:00,567.66,2,9,North
8177,33,Female,Home,13/04/2023,13/04/2024 0:00,1050.66,3,10,South
8178,54,Male,Home,03/11/2023,03/11/2025 0:00,1120.72,5,2,West
8179,51,Female,Motor,02/09/2021,,1487.89,1,7,West
8180,52,Female,Home,06/12/2021,,982.04,4,5,South
8181,29,Male,Auto,11/11/2019,11/11/2021 0:00,1381.23,5,3,North
8182,29,Female,Auto,29/01/2020,,1457.1,3,2,North
8183,61,Female,Home,16/08/2024,,608.87,4,3,East
8184,54,Male,Motor,12/06/2021,,1200.83,1,5,East
8185,50,Female,Auto,11/12/2022,11/12/2025 0:00,1369.07,5,5,East
8186,62,Female,Auto,31/03/2023,31/03/2026 0:00,1104.83,2,1,West
8187,54,Female,Auto,18/07/2020,18/07/2023 0:00,693.88,5,6,South
8188,62,Male,Motor,07/04/2024,,918.45,5,1,West
8189,70,Male,Home,29/05/2023,29/05/2024 0:00,331.21,5,9,West
8190,28,Male,Home,17/03/2020,17/03/2022 0:00,988.95,,10,East
8191,39,Male,Auto,13/01/2022,,1157.96,4,5,West
8192,52,Female,Home,16/11/2022,16/11/2024 0:00,684.21,3,2,South
8193,21,Male,Home,25/04/2024,25/04/2027 0:00,604.31,5,4,South
8194,37,Female,Home,03/03/2024,03/03/2025 0:00,317.08,5,8,West
8195,49,Female,Auto,05/07/2024,05/07/2027 0:00,699.53,3,5,North
8196,63,Male,Auto,05/01/2020,05/01/2023 0:00,1496.97,5,3,West
8197,20,,Auto,15/02/2023,15/02/2025 0:00,532.39,5,6,South
8198,44,Female,Home,07/10/2022,07/10/2024 0:00,1361.07,0,7,East
8199,31,Female,Motor,26/05/2024,,333.35,2,7,West
8200,66,Female,Home,29/10/2023,29/10/2026 0:00,793.79,0,3,East
8201,57,Male,Motor,17/08/2022,17/08/2025 0:00,871.79,2,4,West
8202,,Male,Motor,16/02/2023,16/02/2026 0:00,538.41,3,4,South
8203,44,Male,Auto,07/03/2024,07/03/2027 0:00,568.8,4,4,East
8204,30,Male,Motor,13/04/2021,,279.46,4,1,East
8205,42,Female,Motor,17/05/2021,,1469.81,2,8,South
8206,59,Female,Auto,20/05/2023,20/05/2026 0:00,518.79,1,10,South
8207,69,Female,Auto,18/03/2020,18/03/2021 0:00,266.32,3,1,West
8208,70,Female,Auto,13/01/2020,13/01/2023 0:00,568.8,0,2,East
8209,21,Female,Auto,25/11/2022,25/11/2023 0:00,1435.01,1,6,West
8210,24,Male,Home,14/08/2021,14/08/2022 0:00,514.24,3,9,South
8211,70,Male,Motor,27/09/2022,,959.92,1,3,East
8212,35,Female,Home,26/05/2022,26/05/2024 0:00,1335.48,2,7,East
8213,35,Female,Auto,30/10/2020,30/10/2023 0:00,957.59,,4,East
8214,46,Female,Home,08/03/2022,,1183.4,1,9,South
8215,58,Male,Motor,28/09/2019,28/09/2020 0:00,728.34,1,2,East
8216,27,Male,Motor,25/01/2020,,429.75,3,8,East
8217,67,Male,Motor,08/09/2021,08/09/2022 0:00,618.81,3,2,South
8218,20,Male,Home,31/07/2023,31/07/2024 0:00,518.73,0,8,East
8219,44,Female,Home,02/04/2022,02/04/2023 0:00,1051.01,0,10,West
8220,55,Male,Auto,08/01/2020,08/01/2023 0:00,768.38,5,3,North
8221,35,Male,Auto,14/11/2021,,709.85,2,9,West
8222,23,Female,Auto,17/01/2022,17/01/2025 0:00,262.83,0,3,South
8223,40,Male,Motor,30/07/2020,30/07/2022 0:00,340.11,0,2,West
8224,25,Female,Motor,22/07/2023,22/07/2025 0:00,1201.27,2,6,East
8225,20,Female,Auto,27/05/2023,27/05/2025 0:00,1117.18,,1,South
8226,33,Male,Motor,19/06/2022,19/06/2023 0:00,826.25,4,9,South
8227,44,Male,Auto,16/01/2020,16/01/2023 0:00,253.75,0,4,North
8228,58,Male,Auto,24/06/2023,24/06/2025 0:00,1454.67,4,3,East
8229,47,Female,Home,04/09/2022,04/09/2023 0:00,1357.82,,,North
8230,41,Female,Motor,15/07/2020,,1415.26,2,6,South
8231,25,Male,Auto,28/06/2022,28/06/2024 0:00,576.31,1,3,West
8232,29,Female,Auto,21/09/2024,21/09/2026 0:00,443.37,2,6,North
8233,23,Male,Motor,29/09/2020,,1079.54,4,4,South
8234,23,Female,Motor,14/01/2023,14/01/2026 0:00,633.74,,4,North
8235,62,Female,Home,02/12/2020,02/12/2021 0:00,736.89,5,1,East
8236,29,Female,Auto,18/02/2022,18/02/2023 0:00,1090.86,0,9,West
8237,29,Female,Motor,15/02/2020,,1203.11,5,8,North
8238,67,Female,Home,14/08/2024,14/08/2025 0:00,295.15,0,5,North
8239,24,Male,Auto,01/11/2022,01/11/2024 0:00,1355.23,0,10,West
8240,37,Male,Motor,05/08/2024,,554.85,4,5,North
8241,29,Male,Auto,14/04/2021,14/04/2024 0:00,781.72,0,,North
8242,67,Male,Motor,23/03/2020,,1282.85,2,4,South
8243,37,Male,Motor,26/02/2021,,781.15,3,9,East
8244,25,Male,Motor,02/01/2021,02/01/2023 0:00,477.08,5,7,North
8245,35,Male,Home,13/03/2024,13/03/2025 0:00,337.7,5,2,East
8246,69,Female,Auto,03/09/2023,03/09/2024 0:00,496.03,0,8,West
8247,29,Male,Motor,02/10/2023,,1320.03,0,10,South
8248,68,Male,Auto,18/01/2024,18/01/2027 0:00,730.68,2,10,North
8249,60,Female,Auto,29/05/2023,29/05/2026 0:00,531.76,,10,West
8250,22,Male,Motor,20/07/2020,,1207.83,1,9,South
8251,,Female,Motor,28/06/2020,28/06/2022 0:00,726.78,0,6,East
8252,68,Male,Home,31/01/2020,31/01/2023 0:00,503.5,1,2,East
8253,34,Female,Motor,22/01/2022,,827.17,5,3,East
8254,42,Female,Motor,13/03/2023,13/03/2026 0:00,590.84,5,2,South
8255,56,Male,Motor,30/03/2022,30/03/2025 0:00,1436.01,0,4,West
8256,19,Male,Home,22/07/2020,22/07/2021 0:00,1031.41,1,9,East
8257,47,Female,Home,23/06/2024,23/06/2027 0:00,697.32,0,5,West
8258,28,Female,Auto,19/03/2022,19/03/2023 0:00,709.48,5,9,South
8259,52,Female,Motor,26/08/2020,,1275.42,1,5,West
8260,66,Male,Motor,03/05/2021,03/05/2023 0:00,1374.88,5,4,East
8261,68,Male,Home,29/10/2022,29/10/2024 0:00,1335.67,3,6,North
8262,23,Female,Motor,14/07/2024,14/07/2026 0:00,1174.71,3,9,South
8263,57,Female,Home,17/08/2020,17/08/2021 0:00,1017.92,2,2,South
8264,20,Male,Motor,04/02/2024,,1137.66,0,7,West
8265,60,Female,Auto,17/10/2019,17/10/2021 0:00,1415.76,2,5,East
8266,32,Female,Motor,12/05/2020,12/05/2022 0:00,1352.59,2,2,South
8267,41,Female,Auto,13/02/2020,13/02/2022 0:00,1438.42,0,8,South
8268,65,Male,Auto,25/06/2022,25/06/2025 0:00,1349.09,2,5,North
8269,26,Female,Motor,30/12/2021,,invalid,2,7,West
8270,32,Female,Auto,16/04/2020,,1456.93,2,10,East
8271,20,Female,Motor,20/10/2021,,334.48,5,6,North
8272,53,Male,Motor,26/12/2021,,306.7,1,4,West
8273,65,Female,Auto,15/06/2022,15/06/2024 0:00,1111.83,0,1,South
8274,50,Female,Home,02/04/2021,02/04/2023 0:00,1407.37,2,9,East
8275,62,Female,Motor,23/05/2021,,1496,4,3,West
8276,66,Female,Home,03/06/2024,,783.7,2,6,West
8277,34,Female,Home,24/04/2023,24/04/2025 0:00,1141.04,3,6,West
8278,28,Male,Motor,29/12/2020,29/12/2023 0:00,692.64,5,6,North
8279,51,Female,Motor,11/06/2020,,invalid,5,4,West
8280,41,Male,Motor,28/10/2020,,1181.09,,4,East
8281,65,Male,Motor,08/02/2022,08/02/2024 0:00,827.1,4,7,East
8282,63,Male,Motor,30/12/2021,,1099.98,0,10,East
8283,61,Male,Auto,29/06/2024,29/06/2025 0:00,1216.08,2,3,West
8284,52,Female,Auto,02/09/2022,02/09/2023 0:00,855.46,4,9,North
8285,55,Male,Home,03/05/2022,03/05/2024 0:00,787.55,,9,South
8286,60,Male,Home,20/11/2022,20/11/2024 0:00,504.27,0,5,North
8287,29,Male,Motor,18/09/2022,,471.2,3,8,North
8288,66,Male,Auto,28/06/2023,28/06/2024 0:00,397.8,5,7,South
8289,68,Male,Motor,24/12/2023,,1005.15,1,9,East
8290,57,Female,Auto,21/05/2023,21/05/2024 0:00,904.04,2,,West
8291,49,Female,Auto,29/08/2022,29/08/2025 0:00,324.49,3,9,West
8292,48,Male,Home,23/03/2022,23/03/2025 0:00,424.4,0,8,East
8293,70,Male,Motor,16/01/2021,,1155.27,1,2,South
8294,63,Male,Auto,13/08/2023,13/08/2024 0:00,701.87,5,1,East
8295,67,Male,Home,05/03/2022,05/03/2025 0:00,1054.94,3,3,West
8296,58,Male,Motor,27/07/2020,27/07/2023 0:00,630.05,5,5,East
8297,41,Female,Home,08/08/2020,08/08/2021 0:00,1071.54,0,,East
8298,70,Female,Home,08/07/2021,08/07/2022 0:00,1137.13,0,1,South
8299,50,Male,Motor,13/01/2021,13/01/2024 0:00,1052.62,5,3,South
8300,67,Female,Home,21/12/2019,21/12/2022 0:00,1395.77,2,3,West
8301,34,Female,Motor,21/03/2021,21/03/2023 0:00,683.65,4,10,West
8302,46,Female,Auto,05/01/2023,05/01/2024 0:00,875.71,0,9,West
8303,68,Male,Motor,22/11/2020,,791.05,2,9,South
8304,70,Female,Home,07/04/2023,07/04/2024 0:00,1009.5,2,9,West
8305,,Male,Motor,06/07/2023,06/07/2026 0:00,842.27,5,7,North
8306,42,Male,Home,11/09/2021,11/09/2024 0:00,invalid,1,8,West
8307,19,Female,Motor,18/10/2022,18/10/2024 0:00,364.63,5,1,North
8308,36,Male,Auto,06/10/2023,06/10/2026 0:00,676.45,2,6,North
8309,33,Male,Home,23/03/2021,23/03/2023 0:00,368.81,4,6,South
8310,47,Female,Auto,23/12/2022,23/12/2023 0:00,634.51,3,6,West
8311,42,Female,Motor,07/12/2019,,986.99,1,1,East
8312,70,Male,Auto,23/03/2022,23/03/2025 0:00,264.44,0,4,East
8313,23,Male,Motor,20/02/2022,,367.15,2,1,South
8314,48,Female,Home,14/02/2024,14/02/2026 0:00,1118.67,3,6,East
8315,66,Male,Motor,08/03/2020,08/03/2022 0:00,1277.7,4,8,North
8316,54,Male,Motor,24/01/2022,24/01/2023 0:00,1458.31,2,,South
8317,53,Female,Home,12/11/2023,12/11/2024 0:00,907.29,4,,North
8318,53,Male,Motor,28/06/2021,28/06/2022 0:00,876.41,5,6,East
8319,38,Female,Home,10/02/2022,10/02/2024 0:00,1205.76,0,5,East
8320,29,Female,Home,16/10/2023,16/10/2026 0:00,504.23,4,5,West
8321,28,Male,Auto,16/01/2021,,812.8,2,1,South
8322,57,Male,Home,18/08/2021,18/08/2023 0:00,880.85,3,6,West
8323,51,Female,Home,13/06/2021,13/06/2023 0:00,937.57,0,6,East
8324,63,Female,Motor,01/02/2021,01/02/2024 0:00,858.8,3,5,South
8325,22,Female,Motor,12/06/2022,12/06/2024 0:00,801.18,0,10,South
8326,37,Male,Motor,29/09/2022,29/09/2024 0:00,1179.09,5,8,East
8327,57,Male,Motor,27/07/2020,,807.73,0,10,West
8328,32,Female,Auto,05/10/2019,05/10/2022 0:00,1402.38,0,6,West
8329,44,Female,Motor,19/04/2022,,941.64,0,3,East
8330,49,Female,Auto,06/12/2023,06/12/2026 0:00,253.15,4,3,West
8331,67,Female,Motor,18/02/2022,18/02/2023 0:00,1005.42,4,5,East
8332,26,Female,Motor,15/02/2021,,365.19,5,2,South
8333,54,Female,Motor,13/04/2021,13/04/2023 0:00,1489.29,5,6,East
8334,64,Female,Motor,10/03/2023,10/03/2025 0:00,696.45,0,4,East
8335,66,Female,Home,15/09/2024,15/09/2026 0:00,812.48,0,9,East
8336,35,Male,Home,01/01/2022,01/01/2024 0:00,1026.45,3,3,North
8337,23,Female,Auto,29/07/2024,29/07/2026 0:00,1289.34,3,5,North
8338,46,Female,Motor,09/04/2024,,438.04,0,10,North
8339,60,Male,Motor,17/08/2021,,1329.5,2,4,West
8340,29,Male,Home,19/10/2023,19/10/2025 0:00,448.73,2,,North
8341,22,Female,Motor,20/02/2024,,1196.39,4,7,North
8342,51,Female,Home,23/06/2023,23/06/2024 0:00,710.03,4,1,South
8343,25,Female,Motor,06/04/2023,06/04/2024 0:00,1042.99,2,3,South
8344,19,Female,Home,03/08/2023,03/08/2024 0:00,981.65,3,5,West
