Date,DateKey,Year,Month,MonthName,MonthShort,Day,DayOfWeekNum,DayName,IsWeekend,Quarter,QuarterName,WeekOfYear,FiscalYear,FiscalYearLabel,FiscalMonthNum,FiscalQuarter
2025-10-11,20251011,2025,10,October,Oct,11,5,Saturday,True,4,Q4,41,2025,FY25-26,7,3
2025-10-12,20251012,2025,10,October,Oct,12,6,Sunday,True,4,Q4,41,2025,FY25-26,7,3
2025-10-13,20251013,2025,10,October,Oct,13,0,Monday,False,4,Q4,42,2025,FY25-26,7,3
2025-10-14,20251014,2025,10,October,Oct,14,1,Tuesday,False,4,Q4,42,2025,FY25-26,7,3
2025-10-15,20251015,2025,10,October,Oct,15,2,Wednesday,False,4,Q4,42,2025,FY25-26,7,3
2025-10-16,20251016,2025,10,October,Oct,16,3,Thursday,False,4,Q4,42,2025,FY25-26,7,3
2025-10-17,20251017,2025,10,October,Oct,17,4,Friday,False,4,Q4,42,2025,FY25-26,7,3
2025-10-18,20251018,2025,10,October,Oct,18,5,Saturday,True,4,Q4,42,2025,FY25-26,7,3
2025-10-19,20251019,2025,10,October,Oct,19,6,Sunday,True,4,Q4,42,2025,FY25-26,7,3
2025-10-20,20251020,2025,10,October,Oct,20,0,Monday,False,4,Q4,43,2025,FY25-26,7,3
2025-10-21,20251021,2025,10,October,Oct,21,1,Tuesday,False,4,Q4,43,2025,FY25-26,7,3
2025-10-22,20251022,2025,10,October,Oct,22,2,Wednesday,False,4,Q4,43,2025,FY25-26,7,3
2025-10-23,20251023,2025,10,October,Oct,23,3,Thursday,False,4,Q4,43,2025,FY25-26,7,3
2025-10-24,20251024,2025,10,October,Oct,24,4,Friday,False,4,Q4,43,2025,FY25-26,7,3
2025-10-25,20251025,2025,10,October,Oct,25,5,Saturday,True,4,Q4,43,2025,FY25-26,7,3
2025-10-26,20251026,2025,10,October,Oct,26,6,Sunday,True,4,Q4,43,2025,FY25-26,7,3
2025-10-27,20251027,2025,10,October,Oct,27,0,Monday,False,4,Q4,44,2025,FY25-26,7,3
2025-10-28,20251028,2025,10,October,Oct,28,1,Tuesday,False,4,Q4,44,2025,FY25-26,7,3
2025-10-29,20251029,2025,10,October,Oct,29,2,Wednesday,False,4,Q4,44,2025,FY25-26,7,3
2025-10-30,20251030,2025,10,October,Oct,30,3,Thursday,False,4,Q4,44,2025,FY25-26,7,3
2025-10-31,20251031,2025,10,October,Oct,31,4,Friday,False,4,Q4,44,2025,FY25-26,7,3
2025-11-01,20251101,2025,11,November,Nov,1,5,Saturday,True,4,Q4,44,2025,FY25-26,8,3
2025-11-02,20251102,2025,11,November,Nov,2,6,Sunday,True,4,Q4,44,2025,FY25-26,8,3
2025-11-03,20251103,2025,11,November,Nov,3,0,Monday,False,4,Q4,45,2025,FY25-26,8,3
2025-11-04,20251104,2025,11,November,Nov,4,1,Tuesday,False,4,Q4,45,2025,FY25-26,8,3
2025-11-05,20251105,2025,11,November,Nov,5,2,Wednesday,False,4,Q4,45,2025,FY25-26,8,3
2025-11-06,20251106,2025,11,November,Nov,6,3,Thursday,False,4,Q4,45,2025,FY25-26,8,3
2025-11-07,20251107,2025,11,November,Nov,7,4,Friday,False,4,Q4,45,2025,FY25-26,8,3
2025-11-08,20251108,2025,11,November,Nov,8,5,Saturday,True,4,Q4,45,2025,FY25-26,8,3
2025-11-09,20251109,2025,11,November,Nov,9,6,Sunday,True,4,Q4,45,2025,FY25-26,8,3
2025-11-10,20251110,2025,11,November,Nov,10,0,Monday,False,4,Q4,46,2025,FY25-26,8,3
2025-11-11,20251111,2025,11,November,Nov,11,1,Tuesday,False,4,Q4,46,2025,FY25-26,8,3
2025-11-12,20251112,2025,11,November,Nov,12,2,Wednesday,False,4,Q4,46,2025,FY25-26,8,3
2025-11-13,20251113,2025,11,November,Nov,13,3,Thursday,False,4,Q4,46,2025,FY25-26,8,3
2025-11-14,20251114,2025,11,November,Nov,14,4,Friday,False,4,Q4,46,2025,FY25-26,8,3
2025-11-15,20251115,2025,11,November,Nov,15,5,Saturday,True,4,Q4,46,2025,FY25-26,8,3
2025-11-16,20251116,2025,11,November,Nov,16,6,Sunday,True,4,Q4,46,2025,FY25-26,8,3
2025-11-17,20251117,2025,11,November,Nov,17,0,Monday,False,4,Q4,47,2025,FY25-26,8,3
2025-11-18,20251118,2025,11,November,Nov,18,1,Tuesday,False,4,Q4,47,2025,FY25-26,8,3
2025-11-19,20251119,2025,11,November,Nov,19,2,Wednesday,False,4,Q4,47,2025,FY25-26,8,3
2025-11-20,20251120,2025,11,November,Nov,20,3,Thursday,False,4,Q4,47,2025,FY25-26,8,3
2025-11-21,20251121,2025,11,November,Nov,21,4,Friday,False,4,Q4,47,2025,FY25-26,8,3
2025-11-22,20251122,2025,11,November,Nov,22,5,Saturday,True,4,Q4,47,2025,FY25-26,8,3
2025-11-23,20251123,2025,11,November,Nov,23,6,Sunday,True,4,Q4,47,2025,FY25-26,8,3
2025-11-24,20251124,2025,11,November,Nov,24,0,Monday,False,4,Q4,48,2025,FY25-26,8,3
2025-11-25,20251125,2025,11,November,Nov,25,1,Tuesday,False,4,Q4,48,2025,FY25-26,8,3
2025-11-26,20251126,2025,11,November,Nov,26,2,Wednesday,False,4,Q4,48,2025,FY25-26,8,3
2025-11-27,20251127,2025,11,November,Nov,27,3,Thursday,False,4,Q4,48,2025,FY25-26,8,3
2025-11-28,20251128,2025,11,November,Nov,28,4,Friday,False,4,Q4,48,2025,FY25-26,8,3
2025-11-29,20251129,2025,11,November,Nov,29,5,Saturday,True,4,Q4,48,2025,FY25-26,8,3
2025-11-30,20251130,2025,11,November,Nov,30,6,Sunday,True,4,Q4,48,2025,FY25-26,8,3
2025-12-01,20251201,2025,12,December,Dec,1,0,Monday,False,4,Q4,49,2025,FY25-26,9,3
2025-12-02,20251202,2025,12,December,Dec,2,1,Tuesday,False,4,Q4,49,2025,FY25-26,9,3
2025-12-03,20251203,2025,12,December,Dec,3,2,Wednesday,False,4,Q4,49,2025,FY25-26,9,3
2025-12-04,20251204,2025,12,December,Dec,4,3,Thursday,False,4,Q4,49,2025,FY25-26,9,3
2025-12-05,20251205,2025,12,December,Dec,5,4,Friday,False,4,Q4,49,2025,FY25-26,9,3
2025-12-06,20251206,2025,12,December,Dec,6,5,Saturday,True,4,Q4,49,2025,FY25-26,9,3
2025-12-07,20251207,2025,12,December,Dec,7,6,Sunday,True,4,Q4,49,2025,FY25-26,9,3
2025-12-08,20251208,2025,12,December,Dec,8,0,Monday,False,4,Q4,50,2025,FY25-26,9,3
2025-12-09,20251209,2025,12,December,Dec,9,1,Tuesday,False,4,Q4,50,2025,FY25-26,9,3
2025-12-10,20251210,2025,12,December,Dec,10,2,Wednesday,False,4,Q4,50,2025,FY25-26,9,3
2025-12-11,20251211,2025,12,December,Dec,11,3,Thursday,False,4,Q4,50,2025,FY25-26,9,3
2025-12-12,20251212,2025,12,December,Dec,12,4,Friday,False,4,Q4,50,2025,FY25-26,9,3
2025-12-13,20251213,2025,12,December,Dec,13,5,Saturday,True,4,Q4,50,2025,FY25-26,9,3
2025-12-14,20251214,2025,12,December,Dec,14,6,Sunday,True,4,Q4,50,2025,FY25-26,9,3
2025-12-15,20251215,2025,12,December,Dec,15,0,Monday,False,4,Q4,51,2025,FY25-26,9,3
2025-12-16,20251216,2025,12,December,Dec,16,1,Tuesday,False,4,Q4,51,2025,FY25-26,9,3
2025-12-17,20251217,2025,12,December,Dec,17,2,Wednesday,False,4,Q4,51,2025,FY25-26,9,3
2025-12-18,20251218,2025,12,December,Dec,18,3,Thursday,False,4,Q4,51,2025,FY25-26,9,3
2025-12-19,20251219,2025,12,December,Dec,19,4,Friday,False,4,Q4,51,2025,FY25-26,9,3
2025-12-20,20251220,2025,12,December,Dec,20,5,Saturday,True,4,Q4,51,2025,FY25-26,9,3
2025-12-21,20251221,2025,12,December,Dec,21,6,Sunday,True,4,Q4,51,2025,FY25-26,9,3
2025-12-22,20251222,2025,12,December,Dec,22,0,Monday,False,4,Q4,52,2025,FY25-26,9,3
2025-12-23,20251223,2025,12,December,Dec,23,1,Tuesday,False,4,Q4,52,2025,FY25-26,9,3
2025-12-24,20251224,2025,12,December,Dec,24,2,Wednesday,False,4,Q4,52,2025,FY25-26,9,3
2025-12-25,20251225,2025,12,December,Dec,25,3,Thursday,False,4,Q4,52,2025,FY25-26,9,3
2025-12-26,20251226,2025,12,December,Dec,26,4,Friday,False,4,Q4,52,2025,FY25-26,9,3
2025-12-27,20251227,2025,12,December,Dec,27,5,Saturday,True,4,Q4,52,2025,FY25-26,9,3
2025-12-28,20251228,2025,12,December,Dec,28,6,Sunday,True,4,Q4,52,2025,FY25-26,9,3
2025-12-29,20251229,2025,12,December,Dec,29,0,Monday,False,4,Q4,1,2025,FY25-26,9,3
2025-12-30,20251230,2025,12,December,Dec,30,1,Tuesday,False,4,Q4,1,2025,FY25-26,9,3
2025-12-31,20251231,2025,12,December,Dec,31,2,Wednesday,False,4,Q4,1,2025,FY25-26,9,3
2026-01-01,20260101,2026,1,January,Jan,1,3,Thursday,False,1,Q1,1,2025,FY25-26,10,4
2026-01-02,20260102,2026,1,January,Jan,2,4,Friday,False,1,Q1,1,2025,FY25-26,10,4
2026-01-03,20260103,2026,1,January,Jan,3,5,Saturday,True,1,Q1,1,2025,FY25-26,10,4
2026-01-04,20260104,2026,1,January,Jan,4,6,Sunday,True,1,Q1,1,2025,FY25-26,10,4
2026-01-05,20260105,2026,1,January,Jan,5,0,Monday,False,1,Q1,2,2025,FY25-26,10,4
2026-01-06,20260106,2026,1,January,Jan,6,1,Tuesday,False,1,Q1,2,2025,FY25-26,10,4
2026-01-07,20260107,2026,1,January,Jan,7,2,Wednesday,False,1,Q1,2,2025,FY25-26,10,4
2026-01-08,20260108,2026,1,January,Jan,8,3,Thursday,False,1,Q1,2,2025,FY25-26,10,4
2026-01-09,20260109,2026,1,January,Jan,9,4,Friday,False,1,Q1,2,2025,FY25-26,10,4
2026-01-10,20260110,2026,1,January,Jan,10,5,Saturday,True,1,Q1,2,2025,FY25-26,10,4
2026-01-11,20260111,2026,1,January,Jan,11,6,Sunday,True,1,Q1,2,2025,FY25-26,10,4
2026-01-12,20260112,2026,1,January,Jan,12,0,Monday,False,1,Q1,3,2025,FY25-26,10,4
2026-01-13,20260113,2026,1,January,Jan,13,1,Tuesday,False,1,Q1,3,2025,FY25-26,10,4
2026-01-14,20260114,2026,1,January,Jan,14,2,Wednesday,False,1,Q1,3,2025,FY25-26,10,4
2026-01-15,20260115,2026,1,January,Jan,15,3,Thursday,False,1,Q1,3,2025,FY25-26,10,4
2026-01-16,20260116,2026,1,January,Jan,16,4,Friday,False,1,Q1,3,2025,FY25-26,10,4
2026-01-17,20260117,2026,1,January,Jan,17,5,Saturday,True,1,Q1,3,2025,FY25-26,10,4
2026-01-18,20260118,2026,1,January,Jan,18,6,Sunday,True,1,Q1,3,2025,FY25-26,10,4
2026-01-19,20260119,2026,1,January,Jan,19,0,Monday,False,1,Q1,4,2025,FY25-26,10,4
2026-01-20,20260120,2026,1,January,Jan,20,1,Tuesday,False,1,Q1,4,2025,FY25-26,10,4
2026-01-21,20260121,2026,1,January,Jan,21,2,Wednesday,False,1,Q1,4,2025,FY25-26,10,4
2026-01-22,20260122,2026,1,January,Jan,22,3,Thursday,False,1,Q1,4,2025,FY25-26,10,4
2026-01-23,20260123,2026,1,January,Jan,23,4,Friday,False,1,Q1,4,2025,FY25-26,10,4
2026-01-24,20260124,2026,1,January,Jan,24,5,Saturday,True,1,Q1,4,2025,FY25-26,10,4
2026-01-25,20260125,2026,1,January,Jan,25,6,Sunday,True,1,Q1,4,2025,FY25-26,10,4
2026-01-26,20260126,2026,1,January,Jan,26,0,Monday,False,1,Q1,5,2025,FY25-26,10,4
2026-01-27,20260127,2026,1,January,Jan,27,1,Tuesday,False,1,Q1,5,2025,FY25-26,10,4
2026-01-28,20260128,2026,1,January,Jan,28,2,Wednesday,False,1,Q1,5,2025,FY25-26,10,4
2026-01-29,20260129,2026,1,January,Jan,29,3,Thursday,False,1,Q1,5,2025,FY25-26,10,4
2026-01-30,20260130,2026,1,January,Jan,30,4,Friday,False,1,Q1,5,2025,FY25-26,10,4
2026-01-31,20260131,2026,1,January,Jan,31,5,Saturday,True,1,Q1,5,2025,FY25-26,10,4
2026-02-01,20260201,2026,2,February,Feb,1,6,Sunday,True,1,Q1,5,2025,FY25-26,11,4
2026-02-02,20260202,2026,2,February,Feb,2,0,Monday,False,1,Q1,6,2025,FY25-26,11,4
2026-02-03,20260203,2026,2,February,Feb,3,1,Tuesday,False,1,Q1,6,2025,FY25-26,11,4
2026-02-04,20260204,2026,2,February,Feb,4,2,Wednesday,False,1,Q1,6,2025,FY25-26,11,4
2026-02-05,20260205,2026,2,February,Feb,5,3,Thursday,False,1,Q1,6,2025,FY25-26,11,4
2026-02-06,20260206,2026,2,February,Feb,6,4,Friday,False,1,Q1,6,2025,FY25-26,11,4
2026-02-07,20260207,2026,2,February,Feb,7,5,Saturday,True,1,Q1,6,2025,FY25-26,11,4
2026-02-08,20260208,2026,2,February,Feb,8,6,Sunday,True,1,Q1,6,2025,FY25-26,11,4
2026-02-09,20260209,2026,2,February,Feb,9,0,Monday,False,1,Q1,7,2025,FY25-26,11,4
2026-02-10,20260210,2026,2,February,Feb,10,1,Tuesday,False,1,Q1,7,2025,FY25-26,11,4
2026-02-11,20260211,2026,2,February,Feb,11,2,Wednesday,False,1,Q1,7,2025,FY25-26,11,4
2026-02-12,20260212,2026,2,February,Feb,12,3,Thursday,False,1,Q1,7,2025,FY25-26,11,4
2026-02-13,20260213,2026,2,February,Feb,13,4,Friday,False,1,Q1,7,2025,FY25-26,11,4
2026-02-14,20260214,2026,2,February,Feb,14,5,Saturday,True,1,Q1,7,2025,FY25-26,11,4
2026-02-15,20260215,2026,2,February,Feb,15,6,Sunday,True,1,Q1,7,2025,FY25-26,11,4
2026-02-16,20260216,2026,2,February,Feb,16,0,Monday,False,1,Q1,8,2025,FY25-26,11,4
2026-02-17,20260217,2026,2,February,Feb,17,1,Tuesday,False,1,Q1,8,2025,FY25-26,11,4
2026-02-18,20260218,2026,2,February,Feb,18,2,Wednesday,False,1,Q1,8,2025,FY25-26,11,4
2026-02-19,20260219,2026,2,February,Feb,19,3,Thursday,False,1,Q1,8,2025,FY25-26,11,4
2026-02-20,20260220,2026,2,February,Feb,20,4,Friday,False,1,Q1,8,2025,FY25-26,11,4
2026-02-21,20260221,2026,2,February,Feb,21,5,Saturday,True,1,Q1,8,2025,FY25-26,11,4
2026-02-22,20260222,2026,2,February,Feb,22,6,Sunday,True,1,Q1,8,2025,FY25-26,11,4
2026-02-23,20260223,2026,2,February,Feb,23,0,Monday,False,1,Q1,9,2025,FY25-26,11,4
2026-02-24,20260224,2026,2,February,Feb,24,1,Tuesday,False,1,Q1,9,2025,FY25-26,11,4
2026-02-25,20260225,2026,2,February,Feb,25,2,Wednesday,False,1,Q1,9,2025,FY25-26,11,4
2026-02-26,20260226,2026,2,February,Feb,26,3,Thursday,False,1,Q1,9,2025,FY25-26,11,4
2026-02-27,20260227,2026,2,February,Feb,27,4,Friday,False,1,Q1,9,2025,FY25-26,11,4
2026-02-28,20260228,2026,2,February,Feb,28,5,Saturday,True,1,Q1,9,2025,FY25-26,11,4
2026-03-01,20260301,2026,3,March,Mar,1,6,Sunday,True,1,Q1,9,2025,FY25-26,12,4
2026-03-02,20260302,2026,3,March,Mar,2,0,Monday,False,1,Q1,10,2025,FY25-26,12,4
2026-03-03,20260303,2026,3,March,Mar,3,1,Tuesday,False,1,Q1,10,2025,FY25-26,12,4
2026-03-04,20260304,2026,3,March,Mar,4,2,Wednesday,False,1,Q1,10,2025,FY25-26,12,4
2026-03-05,20260305,2026,3,March,Mar,5,3,Thursday,False,1,Q1,10,2025,FY25-26,12,4
2026-03-06,20260306,2026,3,March,Mar,6,4,Friday,False,1,Q1,10,2025,FY25-26,12,4
2026-03-07,20260307,2026,3,March,Mar,7,5,Saturday,True,1,Q1,10,2025,FY25-26,12,4
2026-03-08,20260308,2026,3,March,Mar,8,6,Sunday,True,1,Q1,10,2025,FY25-26,12,4
2026-03-09,20260309,2026,3,March,Mar,9,0,Monday,False,1,Q1,11,2025,FY25-26,12,4
2026-03-10,20260310,2026,3,March,Mar,10,1,Tuesday,False,1,Q1,11,2025,FY25-26,12,4
2026-03-11,20260311,2026,3,March,Mar,11,2,Wednesday,False,1,Q1,11,2025,FY25-26,12,4
2026-03-12,20260312,2026,3,March,Mar,12,3,Thursday,False,1,Q1,11,2025,FY25-26,12,4
2026-03-13,20260313,2026,3,March,Mar,13,4,Friday,False,1,Q1,11,2025,FY25-26,12,4
2026-03-14,20260314,2026,3,March,Mar,14,5,Saturday,True,1,Q1,11,2025,FY25-26,12,4
2026-03-15,20260315,2026,3,March,Mar,15,6,Sunday,True,1,Q1,11,2025,FY25-26,12,4
2026-03-16,20260316,2026,3,March,Mar,16,0,Monday,False,1,Q1,12,2025,FY25-26,12,4
2026-03-17,20260317,2026,3,March,Mar,17,1,Tuesday,False,1,Q1,12,2025,FY25-26,12,4
2026-03-18,20260318,2026,3,March,Mar,18,2,Wednesday,False,1,Q1,12,2025,FY25-26,12,4
2026-03-19,20260319,2026,3,March,Mar,19,3,Thursday,False,1,Q1,12,2025,FY25-26,12,4
2026-03-20,20260320,2026,3,March,Mar,20,4,Friday,False,1,Q1,12,2025,FY25-26,12,4
2026-03-21,20260321,2026,3,March,Mar,21,5,Saturday,True,1,Q1,12,2025,FY25-26,12,4
2026-03-22,20260322,2026,3,March,Mar,22,6,Sunday,True,1,Q1,12,2025,FY25-26,12,4
2026-03-23,20260323,2026,3,March,Mar,23,0,Monday,False,1,Q1,13,2025,FY25-26,12,4
2026-03-24,20260324,2026,3,March,Mar,24,1,Tuesday,False,1,Q1,13,2025,FY25-26,12,4
2026-03-25,20260325,2026,3,March,Mar,25,2,Wednesday,False,1,Q1,13,2025,FY25-26,12,4
2026-03-26,20260326,2026,3,March,Mar,26,3,Thursday,False,1,Q1,13,2025,FY25-26,12,4
2026-03-27,20260327,2026,3,March,Mar,27,4,Friday,False,1,Q1,13,2025,FY25-26,12,4
2026-03-28,20260328,2026,3,March,Mar,28,5,Saturday,True,1,Q1,13,2025,FY25-26,12,4
2026-03-29,20260329,2026,3,March,Mar,29,6,Sunday,True,1,Q1,13,2025,FY25-26,12,4
2026-03-30,20260330,2026,3,March,Mar,30,0,Monday,False,1,Q1,14,2025,FY25-26,12,4
2026-03-31,20260331,2026,3,March,Mar,31,1,Tuesday,False,1,Q1,14,2025,FY25-26,12,4
2026-04-01,20260401,2026,4,April,Apr,1,2,Wednesday,False,2,Q2,14,2026,FY26-27,1,1
2026-04-02,20260402,2026,4,April,Apr,2,3,Thursday,False,2,Q2,14,2026,FY26-27,1,1
2026-04-03,20260403,2026,4,April,Apr,3,4,Friday,False,2,Q2,14,2026,FY26-27,1,1
2026-04-04,20260404,2026,4,April,Apr,4,5,Saturday,True,2,Q2,14,2026,FY26-27,1,1
2026-04-05,20260405,2026,4,April,Apr,5,6,Sunday,True,2,Q2,14,2026,FY26-27,1,1
2026-04-06,20260406,2026,4,April,Apr,6,0,Monday,False,2,Q2,15,2026,FY26-27,1,1
2026-04-07,20260407,2026,4,April,Apr,7,1,Tuesday,False,2,Q2,15,2026,FY26-27,1,1
2026-04-08,20260408,2026,4,April,Apr,8,2,Wednesday,False,2,Q2,15,2026,FY26-27,1,1
2026-04-09,20260409,2026,4,April,Apr,9,3,Thursday,False,2,Q2,15,2026,FY26-27,1,1
2026-04-10,20260410,2026,4,April,Apr,10,4,Friday,False,2,Q2,15,2026,FY26-27,1,1
2026-04-11,20260411,2026,4,April,Apr,11,5,Saturday,True,2,Q2,15,2026,FY26-27,1,1
2026-04-12,20260412,2026,4,April,Apr,12,6,Sunday,True,2,Q2,15,2026,FY26-27,1,1
2026-04-13,20260413,2026,4,April,Apr,13,0,Monday,False,2,Q2,16,2026,FY26-27,1,1
2026-04-14,20260414,2026,4,April,Apr,14,1,Tuesday,False,2,Q2,16,2026,FY26-27,1,1
2026-04-15,20260415,2026,4,April,Apr,15,2,Wednesday,False,2,Q2,16,2026,FY26-27,1,1
2026-04-16,20260416,2026,4,April,Apr,16,3,Thursday,False,2,Q2,16,2026,FY26-27,1,1
2026-04-17,20260417,2026,4,April,Apr,17,4,Friday,False,2,Q2,16,2026,FY26-27,1,1
2026-04-18,20260418,2026,4,April,Apr,18,5,Saturday,True,2,Q2,16,2026,FY26-27,1,1
2026-04-19,20260419,2026,4,April,Apr,19,6,Sunday,True,2,Q2,16,2026,FY26-27,1,1
2026-04-20,20260420,2026,4,April,Apr,20,0,Monday,False,2,Q2,17,2026,FY26-27,1,1
2026-04-21,20260421,2026,4,April,Apr,21,1,Tuesday,False,2,Q2,17,2026,FY26-27,1,1
2026-04-22,20260422,2026,4,April,Apr,22,2,Wednesday,False,2,Q2,17,2026,FY26-27,1,1
2026-04-23,20260423,2026,4,April,Apr,23,3,Thursday,False,2,Q2,17,2026,FY26-27,1,1
2026-04-24,20260424,2026,4,April,Apr,24,4,Friday,False,2,Q2,17,2026,FY26-27,1,1
2026-04-25,20260425,2026,4,April,Apr,25,5,Saturday,True,2,Q2,17,2026,FY26-27,1,1
2026-04-26,20260426,2026,4,April,Apr,26,6,Sunday,True,2,Q2,17,2026,FY26-27,1,1
2026-04-27,20260427,2026,4,April,Apr,27,0,Monday,False,2,Q2,18,2026,FY26-27,1,1
2026-04-28,20260428,2026,4,April,Apr,28,1,Tuesday,False,2,Q2,18,2026,FY26-27,1,1
2026-04-29,20260429,2026,4,April,Apr,29,2,Wednesday,False,2,Q2,18,2026,FY26-27,1,1
2026-04-30,20260430,2026,4,April,Apr,30,3,Thursday,False,2,Q2,18,2026,FY26-27,1,1
2026-05-01,20260501,2026,5,May,May,1,4,Friday,False,2,Q2,18,2026,FY26-27,2,1
2026-05-02,20260502,2026,5,May,May,2,5,Saturday,True,2,Q2,18,2026,FY26-27,2,1
2026-05-03,20260503,2026,5,May,May,3,6,Sunday,True,2,Q2,18,2026,FY26-27,2,1
2026-05-04,20260504,2026,5,May,May,4,0,Monday,False,2,Q2,19,2026,FY26-27,2,1
2026-05-05,20260505,2026,5,May,May,5,1,Tuesday,False,2,Q2,19,2026,FY26-27,2,1
2026-05-06,20260506,2026,5,May,May,6,2,Wednesday,False,2,Q2,19,2026,FY26-27,2,1
2026-05-07,20260507,2026,5,May,May,7,3,Thursday,False,2,Q2,19,2026,FY26-27,2,1
2026-05-08,20260508,2026,5,May,May,8,4,Friday,False,2,Q2,19,2026,FY26-27,2,1
2026-05-09,20260509,2026,5,May,May,9,5,Saturday,True,2,Q2,19,2026,FY26-27,2,1
2026-05-10,20260510,2026,5,May,May,10,6,Sunday,True,2,Q2,19,2026,FY26-27,2,1
2026-05-11,20260511,2026,5,May,May,11,0,Monday,False,2,Q2,20,2026,FY26-27,2,1
2026-05-12,20260512,2026,5,May,May,12,1,Tuesday,False,2,Q2,20,2026,FY26-27,2,1
2026-05-13,20260513,2026,5,May,May,13,2,Wednesday,False,2,Q2,20,2026,FY26-27,2,1
2026-05-14,20260514,2026,5,May,May,14,3,Thursday,False,2,Q2,20,2026,FY26-27,2,1
2026-05-15,20260515,2026,5,May,May,15,4,Friday,False,2,Q2,20,2026,FY26-27,2,1
2026-05-16,20260516,2026,5,May,May,16,5,Saturday,True,2,Q2,20,2026,FY26-27,2,1
2026-05-17,20260517,2026,5,May,May,17,6,Sunday,True,2,Q2,20,2026,FY26-27,2,1
2026-05-18,20260518,2026,5,May,May,18,0,Monday,False,2,Q2,21,2026,FY26-27,2,1
2026-05-19,20260519,2026,5,May,May,19,1,Tuesday,False,2,Q2,21,2026,FY26-27,2,1
2026-05-20,20260520,2026,5,May,May,20,2,Wednesday,False,2,Q2,21,2026,FY26-27,2,1
2026-05-21,20260521,2026,5,May,May,21,3,Thursday,False,2,Q2,21,2026,FY26-27,2,1
2026-05-22,20260522,2026,5,May,May,22,4,Friday,False,2,Q2,21,2026,FY26-27,2,1
2026-05-23,20260523,2026,5,May,May,23,5,Saturday,True,2,Q2,21,2026,FY26-27,2,1
2026-05-24,20260524,2026,5,May,May,24,6,Sunday,True,2,Q2,21,2026,FY26-27,2,1
2026-05-25,20260525,2026,5,May,May,25,0,Monday,False,2,Q2,22,2026,FY26-27,2,1
2026-05-26,20260526,2026,5,May,May,26,1,Tuesday,False,2,Q2,22,2026,FY26-27,2,1
2026-05-27,20260527,2026,5,May,May,27,2,Wednesday,False,2,Q2,22,2026,FY26-27,2,1
2026-05-28,20260528,2026,5,May,May,28,3,Thursday,False,2,Q2,22,2026,FY26-27,2,1
2026-05-29,20260529,2026,5,May,May,29,4,Friday,False,2,Q2,22,2026,FY26-27,2,1
2026-05-30,20260530,2026,5,May,May,30,5,Saturday,True,2,Q2,22,2026,FY26-27,2,1
2026-05-31,20260531,2026,5,May,May,31,6,Sunday,True,2,Q2,22,2026,FY26-27,2,1
2026-06-01,20260601,2026,6,June,Jun,1,0,Monday,False,2,Q2,23,2026,FY26-27,3,1
2026-06-02,20260602,2026,6,June,Jun,2,1,Tuesday,False,2,Q2,23,2026,FY26-27,3,1
2026-06-03,20260603,2026,6,June,Jun,3,2,Wednesday,False,2,Q2,23,2026,FY26-27,3,1
2026-06-04,20260604,2026,6,June,Jun,4,3,Thursday,False,2,Q2,23,2026,FY26-27,3,1
2026-06-05,20260605,2026,6,June,Jun,5,4,Friday,False,2,Q2,23,2026,FY26-27,3,1
2026-06-06,20260606,2026,6,June,Jun,6,5,Saturday,True,2,Q2,23,2026,FY26-27,3,1
2026-06-07,20260607,2026,6,June,Jun,7,6,Sunday,True,2,Q2,23,2026,FY26-27,3,1
2026-06-08,20260608,2026,6,June,Jun,8,0,Monday,False,2,Q2,24,2026,FY26-27,3,1
2026-06-09,20260609,2026,6,June,Jun,9,1,Tuesday,False,2,Q2,24,2026,FY26-27,3,1
2026-06-10,20260610,2026,6,June,Jun,10,2,Wednesday,False,2,Q2,24,2026,FY26-27,3,1
2026-06-11,20260611,2026,6,June,Jun,11,3,Thursday,False,2,Q2,24,2026,FY26-27,3,1
2026-06-12,20260612,2026,6,June,Jun,12,4,Friday,False,2,Q2,24,2026,FY26-27,3,1
2026-06-13,20260613,2026,6,June,Jun,13,5,Saturday,True,2,Q2,24,2026,FY26-27,3,1
2026-06-14,20260614,2026,6,June,Jun,14,6,Sunday,True,2,Q2,24,2026,FY26-27,3,1
2026-06-15,20260615,2026,6,June,Jun,15,0,Monday,False,2,Q2,25,2026,FY26-27,3,1
2026-06-16,20260616,2026,6,June,Jun,16,1,Tuesday,False,2,Q2,25,2026,FY26-27,3,1
2026-06-17,20260617,2026,6,June,Jun,17,2,Wednesday,False,2,Q2,25,2026,FY26-27,3,1
2026-06-18,20260618,2026,6,June,Jun,18,3,Thursday,False,2,Q2,25,2026,FY26-27,3,1
2026-06-19,20260619,2026,6,June,Jun,19,4,Friday,False,2,Q2,25,2026,FY26-27,3,1
2026-06-20,20260620,2026,6,June,Jun,20,5,Saturday,True,2,Q2,25,2026,FY26-27,3,1
2026-06-21,20260621,2026,6,June,Jun,21,6,Sunday,True,2,Q2,25,2026,FY26-27,3,1
2026-06-22,20260622,2026,6,June,Jun,22,0,Monday,False,2,Q2,26,2026,FY26-27,3,1
2026-06-23,20260623,2026,6,June,Jun,23,1,Tuesday,False,2,Q2,26,2026,FY26-27,3,1
2026-06-24,20260624,2026,6,June,Jun,24,2,Wednesday,False,2,Q2,26,2026,FY26-27,3,1
2026-06-25,20260625,2026,6,June,Jun,25,3,Thursday,False,2,Q2,26,2026,FY26-27,3,1
